creationDate|deletionDate|explicitlyDeleted|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-18T15:49:11.211+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107755|31.41.169.140|Chrome|About Nicolas Sarkozy, e 2012 election by About Raphael, olas II of Russia|75|16|92||1168231107749
2012-11-07T09:51:11.579+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631139|151.105.123.1|Chrome|About Duchy of Warsaw, n I in 1807 from the Polish lands ceded by the Kingdom of Prussia under the terms|104|13194139533352|14|893353200930|
2012-11-07T09:58:04.176+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631140|41.188.97.221|Internet Explorer|cool|4|28587302322196|25||1099511631139
2012-10-17T21:15:35.110+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631141|41.203.147.168|Internet Explorer|About Guatemala, Asunción; locally known as Guatemala or GuaAbout Mao Zedong,  As a r|85|17592186044461|90|893353200930|
2012-03-17T04:19:18.319+00:00|2013-01-01T00:00:00.000+00:00|false|893353200934|27.122.45.252|Internet Explorer|About Mao Zedong, 00015 years, &10000000000000192000000192 days) Preceded About Whitney Houston, f the best-sel|111|10995116277782|52|893353200930|
2012-11-18T18:12:25.908+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107879|41.74.150.41|Firefox|great|5|35184372088850|97||1099511631139
2012-11-06T23:42:57.419+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631144|192.190.31.253|Chrome|About Guatemala, he south central part of the country GuatemAbout Mighty ReArranger,|85|13194139533352|49||1099511631141
2012-11-22T00:03:51.697+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107881|27.98.220.136|Firefox|LOL|3|35184372088856|1||893353200934
2012-06-10T16:34:35.068+00:00|2013-01-01T00:00:00.000+00:00|false|962072677674|91.191.192.127|Firefox|About Fidel Castro, dent Fulgencio Batista, who was widely sAbout Un-Break My|78|24189255811081|4|893353200930|
2012-07-17T10:58:15.410+00:00|2013-01-01T00:00:00.000+00:00|false|1030792154411|189.202.102.202|Firefox|thanks|6|6597069766702|53||893353200934
2012-10-18T05:53:53.109+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631148|41.203.147.168|Internet Explorer|great|5|17592186044461|90||1099511631141
2012-06-11T09:14:05.192+00:00|2013-01-01T00:00:00.000+00:00|false|962072677677|196.29.42.107|Firefox|roflol|6|2199023255594|60||962072677674
2012-11-07T15:00:19.377+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631150|196.29.42.107|Firefox|maybe|5|2199023255594|60||1099511631139
2012-11-06T23:42:28.922+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631151|192.190.31.253|Chrome|no|2|13194139533352|49|893353200930|
2012-10-17T15:58:14.913+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631152|41.203.147.168|Internet Explorer|roflol|6|17592186044461|90|893353200930|
2012-11-06T23:14:57.316+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631153|192.190.31.253|Chrome|I see|5|13194139533352|49||962072677674
2012-10-01T19:16:09.233+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631338|31.192.109.124|Internet Explorer|right|5|26388279066668|56|1099511631337|
2012-10-01T16:25:58.357+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631339|31.182.127.125|Internet Explorer|About Hicham Arazi, rn on October 19, 1973 About Walt Disney, or, screenwriter, voiceAbou|89|17592186044443|92|1099511631337|
2012-11-15T09:00:51.612+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108076|49.206.89.61|Safari|About Jawaharlal Nehru,  and sixth PriAbout Hicham Arazi, occan tennis tAbout Walt|83|32985348833329|0|1099511631337|
2012-12-16T07:19:22.046+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108077|27.98.220.136|Firefox|thx|3|35184372088856|1|1099511631337|
2012-11-15T12:50:25.003+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108078|31.41.169.140|Chrome|yes|3|16|92||1168231108076
2012-11-15T17:28:08.600+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108079|103.1.176.97|Safari|maybe|5|28587302322223|100||1168231108076
2012-10-03T05:41:15.608+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631344|31.24.100.159|Firefox|good|4|26388279066655|50|1099511631337|
2012-11-15T17:27:26.308+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108081|31.41.169.140|Chrome|About Jawaharlal Nehru, came a leadeAbout C. S. Lewis, uthors serveAbout Walt|78|16|92||1168231108076
2012-10-01T22:10:44.007+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631346|31.182.127.125|Internet Explorer|About Nelly Furtado, heme of the 2004 EAbout Hicham Arazi, 73 in Casablanca) About Wal|86|17592186044443|92||1099511631339
2012-10-01T16:17:12.538+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631347|31.182.127.125|Internet Explorer|I see|5|17592186044443|92|1099511631337|
2012-10-31T23:43:09.984+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631433|31.41.169.140|Chrome|About Benin Empire, ican state in what are now modern Nigeria, Benin and Togo. It s|83|16|92|1099511631432|
2012-11-01T01:51:53.220+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631434|41.79.249.151|Internet Explorer|yes|3|26388279066632|102||1099511631433
2012-11-01T00:35:41.894+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631435|31.170.121.115|Internet Explorer|LOL|3|28587302322180|48|1099511631432|
2012-11-01T05:18:37.356+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631436|31.170.121.115|Internet Explorer|thanks|6|28587302322180|48|1099511631432|
2012-10-31T23:38:41.912+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631437|31.170.121.115|Internet Explorer|thanks|6|28587302322180|48|1099511631432|
2012-11-01T04:25:02.105+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631438|27.122.45.252|Internet Explorer|cool|4|10995116277782|52||1099511631433
2012-11-01T11:56:53.419+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631439|31.192.109.124|Internet Explorer|roflol|6|26388279066668|56|1099511631432|
2012-11-01T14:54:10.308+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631440|27.122.45.252|Internet Explorer|good|4|10995116277782|52|1099511631432|
2012-11-01T05:08:33.876+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631441|27.122.45.252|Internet Explorer|LOL|3|10995116277782|52||1099511631433
2012-10-31T23:46:15.038+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631442|27.122.45.252|Internet Explorer|About Augustine of Hippo, fathers of Reformation due to his teaching on salvation and divine grace. In the EasteAbout Antonio Vivaldi, Emperor died soon after Vivaldi's a|170|10995116277782|52|1099511631432|
2012-11-01T04:01:36.858+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631443|180.222.139.188|Internet Explorer|maybe|5|26388279066632|59||1099511631442
2012-11-01T05:07:12.210+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631444|31.170.121.115|Internet Explorer|About Augustine of Hippo, cording to his contemporary,About Antonio Vivaldi, Baroq|82|28587302322180|48||1099511631442
2012-11-01T20:43:28.323+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631445|180.222.139.188|Internet Explorer|thx|3|26388279066632|59||1099511631444
2012-11-01T19:41:37.246+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631446|192.190.31.253|Chrome|no|2|13194139533352|49||1099511631444
2012-11-09T03:51:13.355+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108183|41.74.150.41|Firefox|good|4|35184372088850|97||1099511631444
2012-11-01T02:05:53.091+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631448|31.170.121.115|Internet Explorer|fine|4|28587302322180|48||1099511631442
2012-11-01T00:34:19.106+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631449|180.222.139.188|Internet Explorer|About Augustine of Hippo, opment of Western ChristiAbout Pliny the Elder,|74|26388279066632|59||1099511631442
2012-11-01T05:09:50.687+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631450|27.122.45.252|Internet Explorer|maybe|5|10995116277782|52||1099511631442
2012-12-30T12:08:47.628+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108422|27.4.90.237|Internet Explorer|About John Dryden, right who dominated the literary life of ReAbout Nat King Cole,|84|19791209299968|0|1168231108421|
2012-12-31T09:59:12.509+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108423|186.64.7.5|Firefox|maybe|5|26388279066658|61||1168231108422
2012-12-31T10:19:00.199+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108424|192.100.158.95|Internet Explorer|right|5|32985348833318|53||1168231108422
2012-12-29T17:11:14.417+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108425|31.24.100.159|Firefox|duh|3|26388279066655|50|1168231108421|
2012-12-29T16:10:37.614+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108426|27.98.220.136|Firefox|About Elizabeth I of England, nglish Protestant church, of which she became the Supreme Governor. This Elizabethan Religious Settlement later evolved into today's Church of Eng|176|35184372088856|1|1168231108421|
2012-12-30T13:34:25.431+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108427|24.38.139.231|Firefox|About Scotland, onurbation. Scottish waters consist of a large sector of the North Atlant|89|10995116277783|57|1168231108421|
2012-12-29T16:20:41.827+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108428|31.209.42.207|Internet Explorer|About Evacuate the Dancefloor, ed Kingdom for the week ending 11 July 2009. It remaine|86|13194139533342|101|1168231108421|
2012-12-29T22:37:19.356+00:00|2012-12-29T22:37:29.373+00:00|true|1168231108429|46.154.44.101|Firefox|About Nat King Cole, can musician who first came to prominence as About Orange Free Stat|88|15393162788877|105|1168231108421|
2012-12-30T12:15:40.863+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108430|27.4.90.237|Internet Explorer|great|5|19791209299968|0||1168231108422
2012-12-29T16:33:39.016+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108431|186.64.7.5|Firefox|About John Gielgud, ily, he achieved early international acclaim for his youthful, emot|87|26388279066658|61||1168231108426
2012-12-29T23:38:42.131+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108432|27.4.90.237|Internet Explorer|LOL|3|19791209299968|0|1168231108421|
2012-12-29T17:56:55.401+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108433|46.21.0.249|Internet Explorer|About Elizabeth I of England, of economic and military problems weakened her popularity. Elizabeth is acknowlAbout Jimmy Page, arists of All Time and, in 20|156|37383395344394|50||1168231108426
2012-12-31T00:58:36.217+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108434|80.161.245.93|Firefox|thx|3|26388279066658|10||1168231108427
2012-12-31T18:50:48.897+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108435|196.29.42.107|Firefox|About Elizabeth I of England, beth's reign is known as the About Jimmy Page, he Engl|84|2199023255594|60||1168231108433
2012-12-30T12:04:33.987+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108436|31.182.127.125|Internet Explorer|fine|4|17592186044443|92||1168231108426
2012-12-29T18:55:14.034+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108437|115.186.113.189|Safari|LOL|3|2199023255573|54||1168231108433
2012-12-29T18:24:53.814+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108438|1.88.156.174|Internet Explorer|great|5|28587302322191|1||1168231108433
2012-12-29T20:08:56.863+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108439|46.154.44.101|Chrome|thanks|6|15393162788877|105||1168231108433
2012-12-21T23:21:28.228+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108441|180.222.139.188|Internet Explorer|About The Hard Road, rd was announced on 1 December. Five songs from the album placed on|88|26388279066632|59|1168231108440|
2012-12-15T02:10:45.156+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108443|41.223.177.12|Safari|no way!|7|28587302322209|60|1168231108442|
2012-12-14T23:36:20.498+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108444|49.206.89.61|Safari|About Nat King Cole,  and has maintained worldwide popularityAbout Trinidad and|79|32985348833329|0|1168231108442|
2012-12-14T23:12:18.957+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108445|31.209.179.5|Firefox|right|5|28587302322204|101|1168231108442|
2012-12-22T19:57:32.400+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108446|197.220.203.36|Firefox|thx|3|19791209299987|110|1168231108442|
2012-12-15T22:12:30.588+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108447|91.191.192.127|Firefox|About Muhammad Ali Jinnah,  the Muslim League and the Indian NationAbout Trinid|79|24189255811081|4||1168231108444
2012-12-16T02:14:17.389+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108448|41.74.150.41|Firefox|About H. H. Asquith, essful peacetime leader, and the hesitant and increasingly exhausted About Trinidad and Tobago,  Tobago, contribute|137|35184372088850|97||1168231108447
2012-12-14T23:07:05.664+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108449|27.98.220.136|Firefox|About John Stuart Mill, ductive approach to science, such as confirmation bias, he clearAbout Nat King Cole, w, and has maintai|127|35184372088856|1|1168231108442|
2012-12-14T23:13:36.078+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108450|91.191.192.127|Firefox|About Oscar Peterson,  numerous awards and honours over the courAbout Nat King Col|82|24189255811081|4|1168231108442|
2012-12-16T21:12:41.733+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108451|61.16.136.118|Chrome|I see|5|8796093022244|0||1168231108447
2012-12-16T05:49:34.739+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108452|61.16.136.118|Chrome|About Ezra Pound, to Italy in 1924 where throughout the 193About Trinidad and To|80|8796093022244|0||1168231108448
2012-12-14T23:49:32.293+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108453|41.188.97.221|Internet Explorer|About Bruce Willis, ued both in television and film since, including comedic, dramatic,About Trinidad and Tobago, anisation responsib|133|28587302322196|25||1168231108444
2012-12-14T23:57:56.515+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108454|27.116.34.47|Chrome|About Nat King Cole, res. He was one of the first black Americans About Electronic Battle|89|13194139533355|0||1168231108450
2012-12-31T10:12:55.806+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108455|148.204.226.31|Chrome|About One Headlight, urnett. It was released on February 24, 1997 via Inte|74|32|53||1168231108453
2012-12-15T15:02:04.233+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108456|27.121.123.176|Chrome|I see|5|32985348833291|1||1168231108449
2012-12-15T07:12:15.115+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108457|27.98.220.136|Firefox|ok|2|35184372088856|1||1168231108450
2012-12-23T09:40:20.201+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108459|200.6.52.253|Firefox|yes|3|26388279066658|34|1168231108458|
2012-12-23T12:14:50.207+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108460|49.50.77.195|Firefox|ok|2|8796093022234|0|1168231108458|
2012-12-23T12:32:40.173+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108461|31.24.165.15|Firefox|ok|2|10995116277808|89|1168231108458|
2012-12-23T23:41:38.027+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108462|31.192.109.124|Internet Explorer|roflol|6|26388279066668|56|1168231108458|
2012-12-23T14:42:52.739+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108463|49.50.77.195|Firefox|cool|4|8796093022234|0|1168231108458|
2012-12-24T00:06:25.639+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108464|91.223.132.248|Internet Explorer|thx|3|10995116277761|78|1168231108458|
2012-12-24T09:00:28.246+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108465|27.112.88.106|Internet Explorer|thanks|6|24189255811109|1|1168231108458|
2012-12-24T03:15:50.370+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108466|91.191.192.127|Firefox|thx|3|24189255811081|4|1168231108458|
2012-12-24T03:57:37.007+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108467|27.131.221.93|Internet Explorer|no|2|21990232555526|1|1168231108458|
2012-11-16T18:33:30.935+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108469|192.190.31.253|Chrome|right|5|13194139533352|49|1168231108468|
2012-12-30T23:02:34.982+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108470|27.4.90.237|Internet Explorer|thanks|6|19791209299968|0|1168231108468|
2012-11-16T17:21:37.984+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108471|115.186.113.189|Safari|maybe|5|2199023255573|54|1168231108468|
2012-11-16T17:39:43.372+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108472|24.38.139.231|Firefox|yes|3|10995116277783|57|1168231108468|
2012-11-16T17:57:33.495+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108473|49.50.77.195|Firefox|About Nat King Cole, r musical fame to his soft baritone voiceAbout River Deep –|80|8796093022234|0|1168231108468|
2012-12-07T10:32:18.278+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108474|41.203.147.168|Internet Explorer|no way!|7|17592186044461|90|1168231108468|
2012-12-10T13:39:20.446+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108475|203.215.63.48|Firefox|About Nat King Cole, y show, and has maintained worldwide popuAbout I Just Calle|80|2199023255557|65||1168231108473
2012-11-16T17:27:30.591+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108476|103.1.176.97|Safari|duh|3|28587302322223|100|1168231108468|
2012-12-26T20:14:49.385+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108478|41.223.177.12|Safari|ok|2|28587302322209|60|1168231108477|
2012-12-26T20:55:26.108+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108479|27.122.45.252|Internet Explorer|good|4|10995116277782|52|1168231108477|
2012-12-30T18:21:51.998+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108480|27.4.90.237|Internet Explorer|no|2|19791209299968|0|1168231108477|
2012-12-27T18:17:57.633+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108481|41.188.97.221|Internet Explorer|roflol|6|28587302322196|25|1168231108477|
2012-12-26T23:26:40.757+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108482|1.2.2.77|Firefox|ok|2|8796093022237|1|1168231108477|
2012-12-26T20:13:02.580+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108483|192.190.31.253|Chrome|About Kingdom of Ireland, of Ireland by the Crown of Ireland Act 1542 and the Act o|83|13194139533352|49|1168231108477|
2012-12-27T11:17:56.331+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108484|24.38.139.231|Firefox|About Basutoland, Basutoland, was a British Crown colony established in 1884 after the Cap|90|10995116277783|57||1168231108483
2012-12-27T20:29:36.724+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108485|27.131.221.93|Internet Explorer|no way!|7|21990232555526|1||1168231108484
2012-12-26T23:03:16.399+00:00|2012-12-26T23:03:26.472+00:00|true|1168231108486|77.245.239.11|Firefox|thanks|6|14|80|1168231108477|
2012-12-11T08:30:46.516+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108489|49.206.89.61|Safari|fine|4|32985348833329|0|1099511631752|
2012-10-30T03:18:49.026+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631754|31.24.100.159|Firefox|ok|2|26388279066655|50|1099511631752|
2012-12-16T06:56:27.019+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108491|61.16.136.118|Chrome|duh|3|8796093022244|0|1099511631752|
2012-11-03T15:40:29.017+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631756|27.112.88.106|Internet Explorer|fine|4|24189255811109|1|1099511631752|
2012-12-31T16:02:42.149+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108493|148.204.226.31|Chrome|fine|4|32|53|1099511631752|
2012-11-28T16:30:19.669+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108494|192.100.158.95|Internet Explorer|About Bohemian Rhapsody, ritical reaction was initially mixed, Bohemian Rhapsody remains one of Queen's most popular songs. Rolling St|134|32985348833318|53|1099511631752|
2012-11-29T03:08:45.774+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108495|31.182.127.125|Internet Explorer|right|5|17592186044443|92||1168231108494
2012-11-28T18:08:15.633+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108496|24.38.139.231|Firefox|thanks|6|10995116277783|57||1168231108494
2012-11-28T19:37:17.085+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108497|46.154.44.101|Firefox|maybe|5|15393162788877|105||1168231108494
2012-11-28T16:48:37.281+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108498|31.24.100.159|Firefox|About Charles Gounod, nch composer, known for his Ave Maria as well as his ope|78|26388279066655|50||1168231108494
2012-11-04T02:44:35.116+00:00|2012-11-04T02:44:45.150+00:00|true|1099511631764|27.112.88.106|Internet Explorer|great|5|24189255811109|1|1099511631763|
2012-12-22T21:16:42.843+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108501|180.222.139.188|Internet Explorer|great|5|26388279066632|59|1099511631763|
2012-12-03T06:32:19.192+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108502|31.192.109.124|Internet Explorer|thx|3|26388279066668|56|1099511631763|
2012-10-29T04:14:00.639+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631767|1.29.220.142|Chrome|About Francis I of the Two Sicilies, esco Gennaro Giuseppe;About Nicholas II of Russ|84|21990232555527|1|1099511631763|
2012-11-17T02:19:31.855+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108504|31.209.42.207|Internet Explorer|ok|2|13194139533342|101||1099511631767
2012-11-16T11:41:11.767+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108505|27.116.34.47|Chrome|LOL|3|13194139533355|0|1099511631763|
2012-12-13T03:58:23.147+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108507|31.185.10.92|Internet Explorer|yes|3|30786325577731|56|1168231108506|
2012-12-13T23:03:38.494+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108508|31.209.42.207|Internet Explorer|no way!|7|13194139533342|101|1168231108506|
2012-12-13T04:06:59.963+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108509|189.202.102.202|Firefox|no|2|6597069766702|53|1168231108506|
2012-12-13T06:55:12.398+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108510|31.192.109.124|Internet Explorer|great|5|26388279066668|56|1168231108506|
2012-12-13T20:13:17.333+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108511|196.29.42.107|Firefox|About Jacques Chirac, ond of five years), after François MitterrandAbout Czechoslovakia,|88|2199023255594|60|1168231108506|
2012-12-13T23:42:45.096+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108512|31.192.109.124|Internet Explorer|thx|3|26388279066668|56||1168231108511
2012-12-13T16:26:00.258+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108513|91.191.192.127|Firefox|LOL|3|24189255811081|4|1168231108506|
2012-12-26T17:17:15.020+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108514|77.245.239.11|Firefox|great|5|14|80|1168231108506|
2012-12-20T05:49:00.324+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108515|91.223.132.248|Internet Explorer|About Jacques Chirac, servant, and soon entered polAbout Czechoslovakia, r 1918, when|86|10995116277761|78||1168231108511
2012-12-26T18:41:20.755+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108516|77.245.239.11|Firefox|About Estonia, ed to Finnish. One distinctive feature that has caused a great|77|14|80|1168231108506|
2012-12-28T09:02:42.927+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108517|31.182.127.125|Internet Explorer|About Czechoslovakia, , until 1992. From 1939 to 1945, the statAbout Nauru, under|81|17592186044443|92||1168231108511
2012-12-28T14:02:45.804+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108518|31.182.127.125|Internet Explorer|About Kingdom of Jerusalem, aladin, who vigorously began to recapture lost territory|84|17592186044443|92|1168231108506|
2012-12-29T07:33:49.623+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108519|1.29.220.142|Chrome|About Johnny Mercer, ongs Mercer wrote and performed were among the most popular hits of the time. About Nauru, stered by Australia, New Zealand, and the U|155|21990232555527|1||1168231108517
2012-12-26T19:13:02.490+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108520|186.64.7.5|Firefox|right|5|26388279066658|61||1168231108516
2012-12-13T21:25:43.901+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108521|31.192.132.124|Firefox|fine|4|35184372088871|56||1168231108511
2012-12-14T03:23:14.169+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108522|27.121.123.176|Chrome|LOL|3|32985348833291|1||1168231108511
2012-12-29T07:34:16.308+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108523|186.64.7.5|Firefox|LOL|3|26388279066658|61||1168231108519
2012-12-26T21:46:57.187+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108524|1.2.2.77|Firefox|I see|5|8796093022237|1||1168231108516
2012-12-13T16:55:33.588+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108525|189.202.102.202|Firefox|yes|3|6597069766702|53|1168231108506|
2012-12-30T19:25:58.945+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108526|27.98.220.136|Firefox|no way!|7|35184372088856|1||1168231108515
2012-12-28T14:25:43.259+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108528|31.182.127.125|Internet Explorer|thanks|6|17592186044443|92|1168231108527|
2012-12-29T06:32:50.875+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108529|31.182.127.125|Internet Explorer|About Jacques Chirac, , Mayor of Paris, and finally President oAbout Theodore Roo|81|17592186044443|92|1168231108527|
2012-12-28T09:35:17.898+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108530|180.222.139.188|Internet Explorer|thanks|6|26388279066632|59|1168231108527|
2012-12-29T12:31:08.138+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108531|27.121.123.176|Chrome|About Japanese occupation of Singapore, ation of Singapore in World War II|74|32985348833291|1||1168231108529
2012-12-29T16:38:51.091+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108532|27.122.45.252|Internet Explorer|About Benny Goodman, ontinued to perform to nearly the end of hiAbout Japanese occup|84|10995116277782|52||1168231108531
2012-11-05T10:45:04.143+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631798|186.64.7.5|Firefox|fine|4|26388279066658|61|1099511631797|
2012-11-03T23:56:54.120+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631799|1.88.156.174|Internet Explorer|no way!|7|28587302322191|1|1099511631797|
2012-11-04T01:57:54.633+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631800|193.104.227.215|Internet Explorer|no|2|26388279066641|86|1099511631797|
2012-12-10T06:31:22.748+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108538|27.122.45.252|Internet Explorer|About French First Republic, the National Convention and the infamous Reign of Terror,|86|10995116277782|52|1168231108537|
2012-12-09T05:51:56.248+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108539|31.170.121.115|Internet Explorer|About Muhammad Ali, ized and vilified. Originally known as Cassius Clay, Ali changed his name after joining the Nation of Islam in 1964, subs|141|28587302322180|48|1168231108537|
2012-12-21T13:43:14.447+00:00|2013-01-01T00:00:00.000+00:00|false|1168231108540|49.206.89.61|Safari|thanks|6|32985348833329|0||1168231108539
2012-12-08T21:47:40.931+00:00|2012-12-29T16:46:07.043+00:00|false|1168231108541|148.204.226.31|Chrome|cool|4|32|53|1168231108537|
